run_id,name,start_date,elapsed_time,count,avg_time,calories
14425915457,Push-Ups Workout • Free Goal,2025-05-09 21:14:19+00:00,36,41,0.79,12.99
14432125091,Push-Ups Workout • Free Goal,2025-05-10 14:55:11+00:00,139,80,0.89,25.35
14432838878,Push-Ups Workout • Free Goal,2025-05-10 16:09:16+00:00,52,50,0.98,15.84
14435642291,Push-Ups Workout • Free Goal,2025-05-10 20:25:08+00:00,40,50,0.77,15.84
14435651379,Push-Ups Workout • Free Goal,2025-05-10 20:27:44+00:00,33,40,0.78,12.68
14442875629,Push-Ups Workout • Free Goal,2025-05-11 15:15:34+00:00,36,41,0.81,12.99
14443657897,Push-Ups Workout • Free Goal,2025-05-11 16:26:15+00:00,39,40,0.88,12.68
14443673377,Push-Ups Workout • Free Goal,2025-05-11 16:27:55+00:00,46,40,1.08,12.68
14444220321,Push-Ups Workout • Free Goal,2025-05-11 17:06:53+00:00,45,50,0.85,15.84
14445216459,Push-Ups Workout • Free Goal,2025-05-11 18:17:14+00:00,45,51,0.84,16.16
14445390719,Push-Ups Workout • Free Goal,2025-05-11 18:31:13+00:00,36,41,0.79,12.99
14446799086,Push-Ups Workout • Free Goal,2025-05-11 20:37:35+00:00,46,51,0.8,16.16
14451478858,Push-Ups Workout • Free Goal,2025-05-12 06:29:14+00:00,37,41,0.81,12.99
14451498467,Push-Ups Workout • Free Goal,2025-05-12 06:33:35+00:00,38,41,0.85,12.99
14451519008,Push-Ups Workout • Free Goal,2025-05-12 06:38:03+00:00,35,41,0.79,12.99
14451531077,Push-Ups Workout • Free Goal,2025-05-12 06:40:50+00:00,35,41,0.8,12.99
14455700774,Push-Ups Workout • Free Goal,2025-05-12 19:53:34+00:00,35,41,0.81,12.99
14455854669,Push-Ups Workout • Free Goal,2025-05-12 20:12:10+00:00,32,41,0.73,12.99
14456340374,Push-Ups Workout • Free Goal,2025-05-12 21:16:16+00:00,35,41,0.81,12.99
14456349698,Push-Ups Workout • Free Goal,2025-05-12 21:17:36+00:00,33,41,0.75,12.99
14461012427,Push-Ups Workout • Free Goal,2025-05-13 05:44:22+00:00,39,41,0.87,12.99
14461337331,Push-Ups Workout • Free Goal,2025-05-13 06:26:42+00:00,39,41,0.88,12.99
14461373582,Push-Ups Workout • Free Goal,2025-05-13 06:31:29+00:00,37,41,0.84,12.99
14461429032,Push-Ups Workout • Free Goal,2025-05-13 06:38:50+00:00,36,41,0.77,12.99
14466443541,Push-Ups Workout • Free Goal,2025-05-13 19:56:46+00:00,35,41,0.8,12.99
14466597922,Push-Ups Workout • Free Goal,2025-05-13 20:14:16+00:00,31,41,0.72,12.99
14466619063,Push-Ups Workout • Free Goal,2025-05-13 20:16:48+00:00,33,41,0.75,12.99
14467294542,Push-Ups Workout • Free Goal,2025-05-13 21:36:33+00:00,34,41,0.78,12.99
14472529611,Push-Ups Workout • Free Goal,2025-05-14 06:23:04+00:00,37,41,0.82,12.99
14472593258,Push-Ups Workout • Free Goal,2025-05-14 06:31:15+00:00,35,41,0.71,12.99
14477543437,Push-Ups Workout • Free Goal,2025-05-14 19:50:50+00:00,32,41,0.73,12.99
14477550672,Push-Ups Workout • Free Goal,2025-05-14 19:54:00+00:00,33,41,0.73,12.99
14477826742,Push-Ups Workout • Free Goal,2025-05-14 20:25:32+00:00,31,41,0.69,12.99
14483255121,Push-Ups Workout • Free Goal,2025-05-15 05:59:11+00:00,33,41,0.71,12.99
14483262107,Push-Ups Workout • Free Goal,2025-05-15 06:00:11+00:00,36,41,0.81,12.99
14483351416,Push-Ups Workout • Free Goal,2025-05-15 06:12:32+00:00,32,41,0.71,12.99
14483359219,Push-Ups Workout • Free Goal,2025-05-15 06:13:39+00:00,33,41,0.73,12.99
14483538334,Push-Ups Workout • Free Goal,2025-05-15 06:38:58+00:00,31,41,0.7,12.99
14483593336,Push-Ups Workout • Free Goal,2025-05-15 06:45:25+00:00,33,41,0.71,12.99
14488404461,Push-Ups Workout • Free Goal,2025-05-15 20:22:47+00:00,39,41,0.87,12.99
14493423351,Push-Ups Workout • Free Goal,2025-05-16 06:05:53+00:00,34,41,0.74,12.99
14493432778,Push-Ups Workout • Free Goal,2025-05-16 06:07:14+00:00,34,41,0.78,12.99
14493529840,Push-Ups Workout • Free Goal,2025-05-16 06:20:46+00:00,32,41,0.74,12.99
14493572412,Push-Ups Workout • Free Goal,2025-05-16 06:27:06+00:00,33,41,0.74,12.99
14493682488,Push-Ups Workout • Free Goal,2025-05-16 06:43:35+00:00,31,41,0.7,12.99
14499147075,Push-Ups Workout • Free Goal,2025-05-16 21:59:19+00:00,32,41,0.69,12.99
14499157490,Push-Ups Workout • Free Goal,2025-05-16 22:03:25+00:00,57,71,0.73,22.5
14503165526,Push-Ups Workout • Free Goal,2025-05-17 07:33:29+00:00,35,41,0.76,12.99
14503267618,Push-Ups Workout • Free Goal,2025-05-17 07:41:40+00:00,36,41,0.76,12.99
14503512510,Push-Ups Workout • Free Goal,2025-05-17 08:40:26+00:00,34,42,0.76,13.31
14509225159,Push-Ups Workout • Free Goal,2025-05-17 21:41:38+00:00,32,41,0.73,12.99
14514033540,Push-Ups Workout • Free Goal,2025-05-18 09:24:56+00:00,42,42,0.95,13.31
14514778321,Push-Ups Workout • Free Goal,2025-05-18 13:33:18+00:00,36,41,0.78,12.99
14518981499,Push-Ups Workout • Free Goal,2025-05-18 20:01:36+00:00,35,41,0.76,12.99
14524256145,Push-Ups Workout • Free Goal,2025-05-19 06:15:01+00:00,35,42,0.77,13.31
14524262516,Push-Ups Workout • Free Goal,2025-05-19 06:16:23+00:00,42,42,0.94,13.31
14524368072,Push-Ups Workout • Free Goal,2025-05-19 06:41:16+00:00,40,42,0.88,13.31
14528584559,Push-Ups Workout • Free Goal,2025-05-19 20:16:22+00:00,40,42,0.89,13.31
14529098808,Push-Ups Workout • Free Goal,2025-05-19 21:22:22+00:00,36,42,0.79,13.31
14529141114,Push-Ups Workout • Free Goal,2025-05-19 21:27:51+00:00,34,42,0.74,13.31
14534116927,Push-Ups Workout • Free Goal,2025-05-20 06:18:42+00:00,37,42,0.79,13.31
14534189695,Push-Ups Workout • Free Goal,2025-05-20 06:28:49+00:00,34,42,0.74,13.31
14539110156,Push-Ups Workout • Free Goal,2025-05-20 19:48:38+00:00,36,42,0.75,13.31
14539289725,Push-Ups Workout • Free Goal,2025-05-20 20:08:25+00:00,35,42,0.76,13.31
14544870494,Push-Ups Workout • Free Goal,2025-05-21 05:32:41+00:00,37,42,0.8,13.31
14544878785,Push-Ups Workout • Free Goal,2025-05-21 05:34:04+00:00,38,42,0.81,13.31
14544928959,Push-Ups Workout • Free Goal,2025-05-21 05:41:06+00:00,36,42,0.76,13.31
14544989966,Push-Ups Workout • Free Goal,2025-05-21 05:49:31+00:00,38,42,0.84,13.31
14545410745,Push-Ups Workout • Free Goal,2025-05-21 06:45:42+00:00,35,42,0.77,13.31
14550404580,Push-Ups Workout • Free Goal,2025-05-21 20:24:23+00:00,37,42,0.8,13.31
14555745002,Push-Ups Workout • Free Goal,2025-05-22 06:25:59+00:00,38,42,0.77,13.31
14555810408,Push-Ups Workout • Free Goal,2025-05-22 06:35:29+00:00,37,42,0.79,13.31
14555865959,Push-Ups Workout • Free Goal,2025-05-22 06:43:54+00:00,34,42,0.73,13.31
14560484054,Push-Ups Workout • Free Goal,2025-05-22 20:16:00+00:00,41,42,0.79,13.31
14560493321,Push-Ups Workout • Free Goal,2025-05-22 20:17:17+00:00,41,42,0.9,13.31
14560872004,Push-Ups Workout • Free Goal,2025-05-22 21:06:20+00:00,34,43,0.65,13.63
14565525630,Push-Ups Workout • Free Goal,2025-05-23 06:40:47+00:00,32,42,0.7,13.31
14570608489,Push-Ups Workout • Free Goal,2025-05-23 21:34:48+00:00,35,42,0.8,13.31
14570773588,Push-Ups Workout • Free Goal,2025-05-23 21:54:20+00:00,34,42,0.72,13.31
14570783303,Push-Ups Workout • Free Goal,2025-05-23 21:55:52+00:00,38,42,0.83,13.31
14570789853,Push-Ups Workout • Free Goal,2025-05-23 21:56:52+00:00,13,10,0.83,3.17
14579818295,Push-Ups Workout • Free Goal,2025-05-24 20:09:12+00:00,32,42,0.7,13.31
14579921893,Push-Ups Workout • Free Goal,2025-05-24 20:19:13+00:00,35,42,0.71,13.31
14580027243,Push-Ups Workout • Free Goal,2025-05-24 20:29:19+00:00,33,42,0.71,13.31
14580049771,Push-Ups Workout • Free Goal,2025-05-24 20:31:22+00:00,38,42,0.78,13.31
14580067551,Push-Ups Workout • Free Goal,2025-05-24 20:33:02+00:00,37,43,0.7,13.63
14580172289,Push-Ups Workout • Free Goal,2025-05-24 20:42:53+00:00,30,42,0.64,13.31
14585191613,Push-Ups Workout • Free Goal,2025-05-25 07:49:43+00:00,34,43,0.72,13.63
14585200975,Push-Ups Workout • Free Goal,2025-05-25 07:51:25+00:00,33,43,0.71,13.63
14585296489,Push-Ups Workout • Free Goal,2025-05-25 08:08:59+00:00,35,43,0.71,13.63
14585304066,Push-Ups Workout • Free Goal,2025-05-25 08:10:31+00:00,36,43,0.75,13.63
14585498140,Push-Ups Workout • Free Goal,2025-05-25 08:51:38+00:00,32,43,0.69,13.63
14589186697,Push-Ups Workout • Free Goal,2025-05-25 18:15:50+00:00,38,43,0.68,13.63
14589207249,Push-Ups Workout • Free Goal,2025-05-25 18:17:30+00:00,36,43,0.74,13.63
14590839572,Push-Ups Workout • Free Goal,2025-05-25 20:44:57+00:00,35,43,0.77,13.63
14590877454,Push-Ups Workout • Free Goal,2025-05-25 20:47:34+00:00,100,85,1.13,26.94
14595551246,Push-Ups Workout • Free Goal,2025-05-26 06:21:59+00:00,127,100,1.22,31.69
14595624194,Push-Ups Workout • Free Goal,2025-05-26 06:41:47+00:00,33,43,0.72,13.63
14600145439,Push-Ups Workout • Free Goal,2025-05-26 21:02:34+00:00,34,43,0.73,13.63
14600192001,Push-Ups Workout • Free Goal,2025-05-26 21:07:38+00:00,35,43,0.76,13.63
14600281621,Push-Ups Workout • Free Goal,2025-05-26 21:17:17+00:00,35,43,0.73,13.63
14605308038,Push-Ups Workout • Free Goal,2025-05-27 06:19:29+00:00,37,43,0.8,13.63
14605345248,Push-Ups Workout • Free Goal,2025-05-27 06:25:15+00:00,35,43,0.76,13.63
14605450235,Push-Ups Workout • Free Goal,2025-05-27 06:42:01+00:00,35,43,0.76,13.63
14609975919,Push-Ups Workout • Free Goal,2025-05-27 19:53:48+00:00,35,43,0.73,13.63
14610345369,Push-Ups Workout • Free Goal,2025-05-27 20:38:23+00:00,36,43,0.78,13.63
14610389677,Push-Ups Workout • Free Goal,2025-05-27 20:43:57+00:00,35,43,0.76,13.63
14615569369,Push-Ups Workout • Free Goal,2025-05-28 06:23:04+00:00,36,43,0.78,13.63
14615651305,Push-Ups Workout • Free Goal,2025-05-28 06:34:02+00:00,34,43,0.72,13.63
14615658735,Push-Ups Workout • Free Goal,2025-05-28 06:34:55+00:00,44,43,0.95,13.63
14620497387,Push-Ups Workout • Free Goal,2025-05-28 20:07:32+00:00,40,43,0.8,13.63
14620932488,Push-Ups Workout • Free Goal,2025-05-28 21:01:12+00:00,36,43,0.77,13.63
14621042231,Push-Ups Workout • Free Goal,2025-05-28 21:14:27+00:00,37,44,0.77,13.94
14625678091,Push-Ups Workout • Free Goal,2025-05-29 06:22:38+00:00,37,44,0.76,13.94
14625720488,Push-Ups Workout • Free Goal,2025-05-29 06:27:01+00:00,34,43,0.72,13.63
14630948520,Push-Ups Workout • Free Goal,2025-05-29 19:58:03+00:00,36,43,0.75,13.63
14631772643,Push-Ups Workout • Free Goal,2025-05-29 21:31:38+00:00,34,43,0.71,13.63
14631815642,Push-Ups Workout • Free Goal,2025-05-29 21:36:21+00:00,35,43,0.75,13.63
14636308917,Push-Ups Workout • Free Goal,2025-05-30 06:40:46+00:00,35,43,0.76,13.63
14636329065,Push-Ups Workout • Free Goal,2025-05-30 06:43:35+00:00,46,60,0.72,19.01
14641544966,Push-Ups Workout • Free Goal,2025-05-30 20:56:17+00:00,38,43,0.84,13.63
14642206475,Push-Ups Workout • Free Goal,2025-05-30 22:08:17+00:00,31,43,0.68,13.63
14642215698,Push-Ups Workout • Free Goal,2025-05-30 22:09:26+00:00,32,43,0.67,13.63
14652060414,Push-Ups Workout • Free Goal,2025-05-31 20:47:46+00:00,32,43,0.68,13.63
14652339899,Push-Ups Workout • Free Goal,2025-05-31 21:18:16+00:00,33,43,0.71,13.63
14657805263,Push-Ups Workout • Free Goal,2025-06-01 10:39:34+00:00,35,44,0.73,13.94
14667654313,Push-Ups Workout • Free Goal,2025-06-02 06:01:59+00:00,37,45,0.74,14.26
14667736988,Push-Ups Workout • Free Goal,2025-06-02 06:04:53+00:00,33,44,0.71,13.94
14667741008,Push-Ups Workout • Free Goal,2025-06-02 06:22:21+00:00,35,44,0.73,13.94
14667766908,Push-Ups Workout • Free Goal,2025-06-02 06:27:47+00:00,35,45,0.7,14.26
14667787473,Push-Ups Workout • Free Goal,2025-06-02 06:32:25+00:00,35,45,0.71,14.26
14668195380,Push-Ups Workout • Free Goal,2025-06-02 08:07:25+00:00,34,44,0.72,13.94
14677545713,Push-Ups Workout • Free Goal,2025-06-03 06:27:42+00:00,35,44,0.74,13.94
14683311867,Push-Ups Workout • Free Goal,2025-06-03 21:15:26+00:00,34,44,0.7,13.94
14688616264,Push-Ups Workout • Free Goal,2025-06-04 06:18:41+00:00,32,44,0.68,13.94
14688623115,Push-Ups Workout • Free Goal,2025-06-04 06:24:53+00:00,34,44,0.69,13.94
14688736137,Push-Ups Workout • Free Goal,2025-06-04 06:39:40+00:00,32,44,0.67,13.94
14693695531,Push-Ups Workout • Free Goal,2025-06-04 20:06:35+00:00,36,44,0.74,13.94
14693829528,Push-Ups Workout • Free Goal,2025-06-04 20:21:59+00:00,35,44,0.73,13.94
14699430088,Push-Ups Workout • Free Goal,2025-06-05 06:31:40+00:00,35,45,0.72,14.26
14699435477,Push-Ups Workout • Free Goal,2025-06-05 06:32:36+00:00,28,30,0.84,9.51
14699529707,Push-Ups Workout • Free Goal,2025-06-05 06:45:19+00:00,38,45,0.77,14.26
14704086894,Push-Ups Workout • Free Goal,2025-06-05 19:51:24+00:00,39,50,0.73,15.84
14704671333,Push-Ups Workout • Free Goal,2025-06-05 21:03:05+00:00,47,60,0.72,19.01
14709268611,Push-Ups Workout • Free Goal,2025-06-06 06:28:16+00:00,35,45,0.72,14.26
14709397608,Push-Ups Workout • Free Goal,2025-06-06 06:47:10+00:00,39,51,0.72,16.16
14714652265,Push-Ups Workout • Free Goal,2025-06-06 21:51:32+00:00,37,50,0.69,15.84
14722860905,Push-Ups Workout • Free Goal,2025-06-07 18:55:59+00:00,45,50,0.83,15.84
14724187929,Push-Ups Workout • Free Goal,2025-06-07 21:02:47+00:00,41,50,0.75,15.84
14724201194,Push-Ups Workout • Free Goal,2025-06-07 21:07:39+00:00,50,51,0.93,16.16
14724246223,Push-Ups Workout • Free Goal,2025-06-07 21:12:06+00:00,43,50,0.8,15.84
14733295784,Push-Ups Workout • Free Goal,2025-06-08 18:52:34+00:00,35,45,0.71,14.26
14733571225,Push-Ups Workout • Free Goal,2025-06-08 19:17:02+00:00,37,45,0.76,14.26
14734322406,Push-Ups Workout • Free Goal,2025-06-08 20:29:13+00:00,44,60,0.69,19.01
14739284399,Push-Ups Workout • Free Goal,2025-06-09 06:29:24+00:00,40,51,0.72,16.16
14739321097,Push-Ups Workout • Free Goal,2025-06-09 06:37:02+00:00,42,50,0.77,15.84
14744058862,Push-Ups Workout • Free Goal,2025-06-09 19:54:25+00:00,48,60,0.76,19.01
14744437376,Push-Ups Workout • Free Goal,2025-06-09 20:31:33+00:00,81,80,0.97,25.35
14749807166,Push-Ups Workout • Free Goal,2025-06-10 06:46:43+00:00,39,45,0.78,14.26
14749824775,Push-Ups Workout • Free Goal,2025-06-10 06:49:25+00:00,49,55,0.86,17.43
14755053998,Push-Ups Workout • Free Goal,2025-06-10 20:53:32+00:00,38,45,0.8,14.26
14755063296,Push-Ups Workout • Free Goal,2025-06-10 20:55:49+00:00,39,45,0.81,14.26
14755079307,Push-Ups Workout • Free Goal,2025-06-10 20:57:41+00:00,48,45,1.01,14.26
14760480876,Push-Ups Workout • Free Goal,2025-06-11 06:39:05+00:00,35,46,0.69,14.58
14760495858,Push-Ups Workout • Free Goal,2025-06-11 06:40:46+00:00,58,56,0.99,17.75
14765614045,Push-Ups Workout • Free Goal,2025-06-11 20:11:41+00:00,74,70,1.02,22.18
14766385568,Push-Ups Workout • Free Goal,2025-06-11 21:39:55+00:00,40,45,0.73,14.26
14771276028,Push-Ups Workout • Free Goal,2025-06-12 06:16:53+00:00,46,50,0.82,15.84
14771393495,Push-Ups Workout • Free Goal,2025-06-12 06:33:05+00:00,45,50,0.77,15.84
14771430091,Push-Ups Workout • Free Goal,2025-06-12 06:38:23+00:00,42,50,0.75,15.84
14776295855,Push-Ups Workout • Free Goal,2025-06-12 19:52:54+00:00,46,50,0.84,15.84
14776939753,Push-Ups Workout • Free Goal,2025-06-12 21:09:36+00:00,26,30,0.77,9.51
14781861497,Push-Ups Workout • Free Goal,2025-06-13 06:51:51+00:00,44,50,0.79,15.84
14787309999,Push-Ups Workout • Free Goal,2025-06-13 21:52:20+00:00,45,50,0.84,15.84
14812307814,Push-Ups Workout • Free Goal,2025-06-16 06:30:18+00:00,41,46,0.83,14.58
14817117181,Push-Ups Workout • Free Goal,2025-06-16 21:08:56+00:00,44,46,0.86,14.58
14821764450,Push-Ups Workout • Free Goal,2025-06-17 05:30:54+00:00,41,50,0.72,15.84
14822088670,Push-Ups Workout • Free Goal,2025-06-17 06:15:36+00:00,45,50,0.85,15.84
14822267361,Push-Ups Workout • Free Goal,2025-06-17 06:40:09+00:00,40,50,0.76,15.84
14822307916,Push-Ups Workout • Free Goal,2025-06-17 06:42:02+00:00,263,60,0.92,19.01
14822333721,Push-Ups Workout • Free Goal,2025-06-17 06:49:36+00:00,24,30,0.72,9.51
14833439781,Push-Ups Workout • Free Goal,2025-06-18 06:24:02+00:00,485,110,0.87,34.86
14833653384,Push-Ups Workout • Free Goal,2025-06-18 06:50:56+00:00,616,101,0.74,32.01
14844171233,Push-Ups Workout • Free Goal,2025-06-19 06:19:44+00:00,47,60,0.74,19.01
14844345886,Push-Ups Workout • Free Goal,2025-06-19 06:39:28+00:00,457,100,0.8,31.69
14854984767,Push-Ups Workout • Free Goal,2025-06-20 06:29:16+00:00,26,30,0.73,9.51
14854999183,Push-Ups Workout • Free Goal,2025-06-20 06:31:40+00:00,25,30,0.7,9.51
14855003608,Push-Ups Workout • Free Goal,2025-06-20 06:32:30+00:00,25,30,0.72,9.51
14855013495,Push-Ups Workout • Free Goal,2025-06-20 06:34:12+00:00,24,30,0.68,9.51
